,TimeISO,01'HZ00'V100_Aussentemp.,01'Rl02'M101_Sollwert_Raumtemp.Aula_Tableau,01'H200'M800_Aula_RT.-unten,01'H200'M801_Aula_RT.-oben
8/6/2016 02:00,2016-06-08T02:00:00,19.66833333,22,33.84,25.6875
8/6/2016 03:00,2016-06-08T03:00:00,18.83333333,22,33.83166667,25.62
8/6/2016 04:00,2016-06-08T04:00:00,18.46666667,22,33.83,25.54416667
8/6/2016 05:00,2016-06-08T05:00:00,18.59833333,22,33.8075,25.47083333
8/6/2016 06:00,2016-06-08T06:00:00,18.21166667,22.00416667,33.745,25.3775
8/6/2016 07:00,2016-06-08T07:00:00,18.89416667,22.01,33.33833333,25.1075
8/6/2016 08:00,2016-06-08T08:00:00,19.51,22.01,33.25833333,24.97416667
8/6/2016 09:00,2016-06-08T09:00:00,20.05416667,22.01,33.77,25.285
8/6/2016 10:00,2016-06-08T10:00:00,20.35416667,22.00916667,33.895,25.41416667
8/6/2016 11:00,2016-06-08T11:00:00,19.51833333,22.00833333,34.11666667,25.58666667
8/6/2016 12:00,2016-06-08T12:00:00,19.79333333,22.01083333,34.1825,25.6375
8/6/2016 13:00,2016-06-08T13:00:00,21.74166667,21.98833333,34.1825,25.68916667
8/6/2016 14:00,2016-06-08T14:00:00,22.18833333,21.97666667,33.84166667,25.44583333
8/6/2016 15:00,2016-06-08T15:00:00,22.59833333,21.9725,34.025,25.4675
8/6/2016 16:00,2016-06-08T16:00:00,21.30666667,21.975,34.05,25.5
8/6/2016 17:00,2016-06-08T17:00:00,22.07416667,21.97416667,34.05,25.5
8/6/2016 18:00,2016-06-08T18:00:00,18.5,21.97166667,34.05,25.49666667
8/6/2016 19:00,2016-06-08T19:00:00,17.5875,21.96916667,34.075,25.53833333
8/6/2016 20:00,2016-06-08T20:00:00,16.53166667,21.97,34.13166667,25.6375
8/6/2016 21:00,2016-06-08T21:00:00,15.8875,21.97,34.1125,25.55666667
8/6/2016 22:00,2016-06-08T22:00:00,16.29416667,21.97,34.1,25.47083333
8/6/2016 23:00,2016-06-08T23:00:00,16.395,21.97,34.095,25.38333333
9/6/2016 00:00,2016-06-09T00:00:00,16.34583333,21.97,34.08333333,25.30166667
9/6/2016 01:00,2016-06-09T01:00:00,15.8725,21.97,34.065,25.225
9/6/2016 02:00,2016-06-09T02:00:00,15.89833333,21.97,34.04333333,25.15083333
9/6/2016 03:00,2016-06-09T03:00:00,15.4275,21.97,34.02,25.07166667
9/6/2016 04:00,2016-06-09T04:00:00,15.07583333,21.97,33.97083333,25.005
9/6/2016 05:00,2016-06-09T05:00:00,15.11166667,21.97,33.9325,24.9425
9/6/2016 06:00,2016-06-09T06:00:00,14.89833333,21.97416667,33.82166667,24.85833333
9/6/2016 07:00,2016-06-09T07:00:00,15.035,21.98,33.355,24.55666667
9/6/2016 08:00,2016-06-09T08:00:00,15.40916667,21.98,33.15166667,24.34
9/6/2016 09:00,2016-06-09T09:00:00,16.01833333,21.98,33.02416667,24.18583333
9/6/2016 10:00,2016-06-09T10:00:00,16.69833333,21.98,32.935,24.06916667
9/6/2016 11:00,2016-06-09T11:00:00,17.41416667,21.98,32.84833333,23.97083333
9/6/2016 12:00,2016-06-09T12:00:00,18.5025,21.98,32.78166667,23.8925
9/6/2016 13:00,2016-06-09T13:00:00,18.90083333,21.98,32.74416667,23.8525
9/6/2016 14:00,2016-06-09T14:00:00,21.70333333,21.98,32.73083333,23.83
9/6/2016 15:00,2016-06-09T15:00:00,23.10083333,21.98,32.85083333,23.91416667
9/6/2016 16:00,2016-06-09T16:00:00,22.30916667,21.98,32.8925,24.0125
9/6/2016 17:00,2016-06-09T17:00:00,22.41166667,21.985,32.98333333,24.16333333
9/6/2016 18:00,2016-06-09T18:00:00,25.09666667,22.0025,33.7275,24.76416667
9/6/2016 19:00,2016-06-09T19:00:00,27.33083333,21.995,34.16333333,25.27916667
9/6/2016 20:00,2016-06-09T20:00:00,25.7075,22.01333333,33.61666667,25.05666667
9/6/2016 21:00,2016-06-09T21:00:00,22.37333333,22.02,33.17166667,24.81916667
9/6/2016 22:00,2016-06-09T22:00:00,18.905,22.02,32.86,24.62583333
9/6/2016 23:00,2016-06-09T23:00:00,18.17583333,22.02,33.13416667,24.69833333
10/6/2016 00:00,2016-06-10T00:00:00,17.09833333,22.02,33.20666667,24.735
10/6/2016 01:00,2016-06-10T01:00:00,16.1925,22.02,33.24,24.73166667
10/6/2016 02:00,2016-06-10T02:00:00,15.36416667,22.02,33.25,24.70166667
10/6/2016 03:00,2016-06-10T03:00:00,14.76166667,22.02,33.2625,24.6525
10/6/2016 04:00,2016-06-10T04:00:00,14.295,22.02,33.27,24.58833333
10/6/2016 05:00,2016-06-10T05:00:00,13.50083333,22.02,33.2525,24.52083333
10/6/2016 06:00,2016-06-10T06:00:00,13.49166667,22.02,33.24833333,24.44416667
10/6/2016 07:00,2016-06-10T07:00:00,14.47666667,22.02,33.23166667,24.35833333
10/6/2016 08:00,2016-06-10T08:00:00,15.44833333,22.02083333,33.16833333,24.27666667
10/6/2016 09:00,2016-06-10T09:00:00,17.32666667,22.02,32.81916667,24.04083333
10/6/2016 10:00,2016-06-10T10:00:00,19.54666667,22.02,32.9325,24.0475
10/6/2016 11:00,2016-06-10T11:00:00,21.475,22.02,33.33166667,24.32083333
10/6/2016 12:00,2016-06-10T12:00:00,23.32083333,22.02,33.6075,24.58416667
10/6/2016 13:00,2016-06-10T13:00:00,24.45166667,22.02416667,33.7425,24.79333333
10/6/2016 14:00,2016-06-10T14:00:00,24.99166667,22.02833333,33.51833333,24.67083333
10/6/2016 15:00,2016-06-10T15:00:00,25.21083333,22.03,33.43,24.63916667
10/6/2016 16:00,2016-06-10T16:00:00,26.72166667,22.03,33.49166667,24.74083333
10/6/2016 17:00,2016-06-10T17:00:00,26.33666667,22.03,33.50166667,24.8175
10/6/2016 18:00,2016-06-10T18:00:00,28.7225,22.02916667,33.5025,24.89583333
10/6/2016 19:00,2016-06-10T19:00:00,29.70833333,22.025,33.51166667,25.0125
10/6/2016 20:00,2016-06-10T20:00:00,26.14,22.02,33.53,25.0525
10/6/2016 21:00,2016-06-10T21:00:00,23.10833333,22.02,33.53,25.11666667
10/6/2016 22:00,2016-06-10T22:00:00,21.6025,22.02,33.53,25.16666667
10/6/2016 23:00,2016-06-10T23:00:00,21.47333333,22.02,33.53,25.2025
11/6/2016 00:00,2016-06-11T00:00:00,20.92416667,22.02,33.535,25.2225
11/6/2016 01:00,2016-06-11T01:00:00,20.47666667,22.02,33.54,25.22
11/6/2016 02:00,2016-06-11T02:00:00,19.73166667,22.02,33.53666667,25.1975
11/6/2016 03:00,2016-06-11T03:00:00,18.92916667,22.02,33.53666667,25.1675
11/6/2016 04:00,2016-06-11T04:00:00,18.265,22.02,33.53166667,25.13
11/6/2016 05:00,2016-06-11T05:00:00,18.395,22.02,33.53,25.085
11/6/2016 06:00,2016-06-11T06:00:00,18.29916667,22.02,33.53,25.045
11/6/2016 07:00,2016-06-11T07:00:00,18.4625,22.02,33.53,25.00416667
11/6/2016 08:00,2016-06-11T08:00:00,19.0275,22.02,33.5275,24.9675
11/6/2016 09:00,2016-06-11T09:00:00,18.47083333,22.02,33.53,24.94166667
11/6/2016 10:00,2016-06-11T10:00:00,18.03916667,22.02,33.525,24.915
11/6/2016 11:00,2016-06-11T11:00:00,19.415,22.02,33.5225,24.885
11/6/2016 12:00,2016-06-11T12:00:00,19.74416667,22.02,33.53,24.8775
11/6/2016 13:00,2016-06-11T13:00:00,20.66083333,22.02,33.53333333,24.875
11/6/2016 14:00,2016-06-11T14:00:00,21.54916667,22.02,33.54833333,24.885
11/6/2016 15:00,2016-06-11T15:00:00,22.14583333,22.02,33.55,24.9
11/6/2016 16:00,2016-06-11T16:00:00,23.45,22.02,33.555,24.93
11/6/2016 17:00,2016-06-11T17:00:00,21.405,22.02,33.5725,24.9625
11/6/2016 18:00,2016-06-11T18:00:00,18.13083333,22.02,33.5675,24.98
11/6/2016 19:00,2016-06-11T19:00:00,17.77583333,22.02,33.54166667,24.98
11/6/2016 20:00,2016-06-11T20:00:00,19.15333333,22.02,33.53,24.98
11/6/2016 21:00,2016-06-11T21:00:00,16.36916667,22.02,33.535,24.975
11/6/2016 22:00,2016-06-11T22:00:00,16.3375,22.02,33.52,24.94166667
11/6/2016 23:00,2016-06-11T23:00:00,16.66416667,22.02,33.5025,24.9125
12/6/2016 00:00,2016-06-12T00:00:00,16.33916667,22.02,33.49333333,24.87166667
12/6/2016 01:00,2016-06-12T01:00:00,16.24416667,22.02,33.48,24.81416667
12/6/2016 02:00,2016-06-12T02:00:00,16.34666667,22.02,33.4525,24.77083333
12/6/2016 03:00,2016-06-12T03:00:00,16.17916667,22.02,33.44333333,24.72
12/6/2016 04:00,2016-06-12T04:00:00,15.945,22.02,33.425,24.6675
12/6/2016 05:00,2016-06-12T05:00:00,15.77416667,22.02,33.4025,24.62083333
12/6/2016 06:00,2016-06-12T06:00:00,15.82416667,22.02,33.395,24.56666667
12/6/2016 07:00,2016-06-12T07:00:00,16.02083333,22.02,33.3775,24.525
12/6/2016 08:00,2016-06-12T08:00:00,16.0625,22.02,33.35,24.48416667
12/6/2016 09:00,2016-06-12T09:00:00,16.8575,22.02,33.33333333,24.44833333
12/6/2016 10:00,2016-06-12T10:00:00,17.39583333,22.02,33.3175,24.43
12/6/2016 11:00,2016-06-12T11:00:00,17.53666667,22.02,33.3,24.415
12/6/2016 12:00,2016-06-12T12:00:00,18.15833333,22.02,33.3,24.4
12/6/2016 13:00,2016-06-12T13:00:00,20.76083333,22.02,33.3025,24.4075
12/6/2016 14:00,2016-06-12T14:00:00,20.80916667,22.02,33.33,24.43416667
12/6/2016 15:00,2016-06-12T15:00:00,18.65416667,22.02,33.335,24.4675
12/6/2016 16:00,2016-06-12T16:00:00,17.71583333,22.02,33.33,24.48833333
12/6/2016 17:00,2016-06-12T17:00:00,16.49416667,22.02,33.325,24.5
12/6/2016 18:00,2016-06-12T18:00:00,20.2325,22.02,33.3,24.49916667
12/6/2016 19:00,2016-06-12T19:00:00,20.71666667,22.02,33.3175,24.53666667
12/6/2016 20:00,2016-06-12T20:00:00,18.19166667,22.02,33.33,24.55
12/6/2016 21:00,2016-06-12T21:00:00,16.7975,22.02,33.3275,24.545
12/6/2016 22:00,2016-06-12T22:00:00,15.76166667,22.02,33.3025,24.53
12/6/2016 23:00,2016-06-12T23:00:00,16,22.02,33.28833333,24.50333333
13/6/2016 0:00,2016-06-13T00:00:00,15.5025,22.02,33.265,24.4675
13/6/2016 1:00,2016-06-13T01:00:00,15.4275,22.02,33.24,24.4225
13/6/2016 2:00,2016-06-13T02:00:00,15.51416667,22.02,33.2125,24.38333333
13/6/2016 3:00,2016-06-13T03:00:00,15.4275,22.02,33.185,24.32833333
13/6/2016 4:00,2016-06-13T04:00:00,15.32,22.02,33.1625,24.28416667
13/6/2016 5:00,2016-06-13T05:00:00,14.91166667,22.02,33.1325,24.235
13/6/2016 6:00,2016-06-13T06:00:00,14.97083333,22.02416667,33.11,24.18333333
13/6/2016 7:00,2016-06-13T07:00:00,15.03416667,22.03,33.08833333,24.13833333
13/6/2016 8:00,2016-06-13T08:00:00,15.50416667,22.02916667,33.0725,24.09
13/6/2016 9:00,2016-06-13T09:00:00,16.3225,22.03,33.05,24.05833333
13/6/2016 10:00,2016-06-13T10:00:00,18.95666667,22.03,33.05,24.03333333
13/6/2016 11:00,2016-06-13T11:00:00,20.19,22.03,33.05,24.04333333
13/6/2016 12:00,2016-06-13T12:00:00,21.34083333,22.03,33.0575,24.05666667
13/6/2016 13:00,2016-06-13T13:00:00,19.165,22.03,33.08,24.1025
13/6/2016 14:00,2016-06-13T14:00:00,19.09083333,22.02916667,33.08,24.1
13/6/2016 15:00,2016-06-13T15:00:00,20.6225,22.03,33.08166667,24.165
13/6/2016 16:00,2016-06-13T16:00:00,20.25916667,22.02666667,33.08,24.2
13/6/2016 17:00,2016-06-13T17:00:00,21.33,22.02416667,33.08,24.23666667
13/6/2016 18:00,2016-06-13T18:00:00,22.01,22.02416667,33.13416667,24.37666667
13/6/2016 19:00,2016-06-13T19:00:00,19.96666667,22.02,33.2425,24.55583333
13/6/2016 20:00,2016-06-13T20:00:00,19.12416667,22.02,33.20666667,24.51666667
13/6/2016 21:00,2016-06-13T21:00:00,18.24666667,22.02,33.15916667,24.48333333
13/6/2016 22:00,2016-06-13T22:00:00,17.425,22.02,33.1175,24.465
13/6/2016 23:00,2016-06-13T23:00:00,16.90666667,22.02,33.0825,24.43666667
14/6/2016 0:00,2016-06-14T00:00:00,15.94083333,22.02,33.04833333,24.39583333
14/6/2016 1:00,2016-06-14T01:00:00,15.89333333,22.02,33.025,24.3375
14/6/2016 2:00,2016-06-14T02:00:00,15.65,22.02,32.99333333,24.29083333
14/6/2016 3:00,2016-06-14T03:00:00,15.24333333,22.02,32.9675,24.22916667
14/6/2016 4:00,2016-06-14T04:00:00,15.11083333,22.02,32.93833333,24.175
14/6/2016 5:00,2016-06-14T05:00:00,15.0575,22.02,32.9125,24.11916667
14/6/2016 6:00,2016-06-14T06:00:00,14.905,22.02416667,32.84666667,24.055
14/6/2016 7:00,2016-06-14T07:00:00,15.875,22.03083333,32.47916667,23.82666667
14/6/2016 8:00,2016-06-14T08:00:00,17.33416667,22.03083333,32.39083333,23.71416667
14/6/2016 9:00,2016-06-14T09:00:00,18.11083333,22.03,32.445,23.79333333
14/6/2016 10:00,2016-06-14T10:00:00,20.42333333,22.03,32.38916667,23.73333333
14/6/2016 11:00,2016-06-14T11:00:00,20.21583333,22.03,32.44,23.7525
14/6/2016 12:00,2016-06-14T12:00:00,21.67666667,22.02583333,32.6925,23.90583333
14/6/2016 13:00,2016-06-14T13:00:00,21.6475,22.02666667,32.79666667,24.05083333
14/6/2016 14:00,2016-06-14T14:00:00,17.94833333,22.02666667,32.88,24.17
14/6/2016 15:00,2016-06-14T15:00:00,17.41666667,22.02666667,32.93166667,24.24166667
14/6/2016 16:00,2016-06-14T16:00:00,17.76333333,22.02583333,32.9125,24.2125
14/6/2016 17:00,2016-06-14T17:00:00,17.35916667,22.0275,32.9,24.19833333
14/6/2016 18:00,2016-06-14T18:00:00,19.05416667,22.02416667,32.9,24.18666667
14/6/2016 19:00,2016-06-14T19:00:00,19.60583333,22.02,32.9,24.185
14/6/2016 20:00,2016-06-14T20:00:00,17.66916667,22.02,32.89833333,24.18166667
14/6/2016 21:00,2016-06-14T21:00:00,15.6825,22.02,32.88083333,24.15583333
14/6/2016 22:00,2016-06-14T22:00:00,15.3225,22.02,32.8525,24.125
14/6/2016 23:00,2016-06-14T23:00:00,15.055,22.02,32.835,24.08333333
15/6/2016 0:00,2016-06-15T00:00:00,14.50666667,22.02,32.80333333,24.03333333
15/6/2016 1:00,2016-06-15T01:00:00,14.43833333,22.02,32.7775,23.975
15/6/2016 2:00,2016-06-15T02:00:00,14.41333333,22.02,32.75,23.925
15/6/2016 3:00,2016-06-15T03:00:00,14.02916667,22.02,32.7175,23.86166667
15/6/2016 4:00,2016-06-15T04:00:00,13.80416667,22.02,32.68833333,23.79583333
15/6/2016 5:00,2016-06-15T05:00:00,13.05916667,22.02,32.65333333,23.73083333
15/6/2016 6:00,2016-06-15T06:00:00,13.2475,22.02083333,32.615,23.66416667
15/6/2016 7:00,2016-06-15T07:00:00,14.2225,22.025,32.58666667,23.61
15/6/2016 8:00,2016-06-15T08:00:00,14.38083333,22.03,32.53583333,23.56333333
15/6/2016 9:00,2016-06-15T09:00:00,15.34916667,22.03,32.4,23.51166667
15/6/2016 10:00,2016-06-15T10:00:00,15.85333333,22.03,32.245,23.37083333
15/6/2016 11:00,2016-06-15T11:00:00,15.36833333,22.03,32.11916667,23.26083333
15/6/2016 12:00,2016-06-15T12:00:00,15.66416667,22.03,32.0475,23.19416667
15/6/2016 13:00,2016-06-15T13:00:00,17.7225,22.03,32.00166667,23.13583333
15/6/2016 14:00,2016-06-15T14:00:00,20.07083333,22.03,32,23.13916667
15/6/2016 15:00,2016-06-15T15:00:00,21.68166667,22.02666667,32.02666667,23.1325
15/6/2016 16:00,2016-06-15T16:00:00,21.70916667,22.02166667,32.22333333,23.23916667
15/6/2016 17:00,2016-06-15T17:00:00,21.38916667,22.025,32.275,23.3225
15/6/2016 18:00,2016-06-15T18:00:00,19.97333333,22.02833333,32.2775,23.4125
15/6/2016 19:00,2016-06-15T19:00:00,23.87333333,22.02,32.28583333,23.54916667
15/6/2016 20:00,2016-06-15T20:00:00,25.9025,22.02,32.36833333,23.78333333
15/6/2016 21:00,2016-06-15T21:00:00,24.20833333,22.02,32.33166667,23.80333333
15/6/2016 22:00,2016-06-15T22:00:00,18.34083333,22.02,32.29666667,23.8
15/6/2016 23:00,2016-06-15T23:00:00,16.78916667,22.02,32.265,23.79833333
16/6/2016 0:00,2016-06-16T00:00:00,15.78666667,22.02,32.24166667,23.76916667
16/6/2016 1:00,2016-06-16T01:00:00,14.82166667,22.02,32.225,23.72333333
16/6/2016 2:00,2016-06-16T02:00:00,14.21916667,22.02,32.19833333,23.67333333
16/6/2016 3:00,2016-06-16T03:00:00,14.05833333,22.02,32.18,23.61416667
16/6/2016 4:00,2016-06-16T04:00:00,13.73083333,22.02,32.15083333,23.5475
16/6/2016 5:00,2016-06-16T05:00:00,13.22666667,22.02,32.125,23.48083333
16/6/2016 6:00,2016-06-16T06:00:00,13.67833333,22.02416667,31.96,23.3825
16/6/2016 7:00,2016-06-16T07:00:00,14.07083333,22.03166667,31.42666667,23.07666667
16/6/2016 8:00,2016-06-16T08:00:00,14.42916667,21.625,31.29916667,22.93166667
16/6/2016 9:00,2016-06-16T09:00:00,14.905,20.715,31.54,23.1375
16/6/2016 10:00,2016-06-16T10:00:00,15.3675,21.09333333,32.86833333,23.9425
16/6/2016 11:00,2016-06-16T11:00:00,15.78166667,21.09083333,33.59833333,24.56583333
16/6/2016 12:00,2016-06-16T12:00:00,15.60916667,21.07083333,33.21416667,24.47666667
16/6/2016 13:00,2016-06-16T13:00:00,14.64416667,21.08916667,33.5525,24.77666667
16/6/2016 14:00,2016-06-16T14:00:00,16.4025,21.09,32.50166667,24.22916667
16/6/2016 15:00,2016-06-16T15:00:00,15.835,21.09,32.89833333,24.41083333
16/6/2016 16:00,2016-06-16T16:00:00,16.3375,21.09,32.79333333,24.31833333
16/6/2016 17:00,2016-06-16T17:00:00,18.94416667,21.09,32.12083333,23.845
16/6/2016 18:00,2016-06-16T18:00:00,20.655,21.09,31.7675,23.53666667
16/6/2016 19:00,2016-06-16T19:00:00,19.24666667,21.09,31.56916667,23.33666667
16/6/2016 20:00,2016-06-16T20:00:00,18.11,21.08833333,31.44,23.19
16/6/2016 21:00,2016-06-16T21:00:00,17.295,21.0725,31.43833333,23.095
16/6/2016 22:00,2016-06-16T22:00:00,16.90833333,21.05833333,31.835,23.19583333
16/6/2016 23:00,2016-06-16T23:00:00,16.37833333,21.08166667,31.93916667,23.25333333
17/6/2016 0:00,2016-06-17T00:00:00,15.72666667,21.09,31.975,23.28
17/6/2016 1:00,2016-06-17T01:00:00,15.33083333,21.09,31.995,23.28
17/6/2016 2:00,2016-06-17T02:00:00,14.29166667,21.09,31.98666667,23.26
17/6/2016 3:00,2016-06-17T03:00:00,14.21416667,21.08333333,31.98,23.235
17/6/2016 4:00,2016-06-17T04:00:00,13.95833333,21.07416667,31.9575,23.20583333
17/6/2016 5:00,2016-06-17T05:00:00,13.88333333,21.07166667,31.93416667,23.16583333
17/6/2016 6:00,2016-06-17T06:00:00,13.85583333,21.0825,31.9,23.12
17/6/2016 7:00,2016-06-17T07:00:00,13.98,21.09,31.88666667,23.06916667
17/6/2016 8:00,2016-06-17T08:00:00,14.4125,21.09083333,31.78,23.00583333
17/6/2016 9:00,2016-06-17T09:00:00,15.3375,21.09333333,31.2925,22.75083333
17/6/2016 10:00,2016-06-17T10:00:00,16.29833333,21.095,31.10916667,22.58166667
17/6/2016 11:00,2016-06-17T11:00:00,17.68833333,21.08916667,31.11166667,22.50416667
17/6/2016 12:00,2016-06-17T12:00:00,18.55083333,21.08916667,31.4675,22.62166667
17/6/2016 13:00,2016-06-17T13:00:00,19.74166667,21.0875,31.55166667,22.70916667
17/6/2016 14:00,2016-06-17T14:00:00,19.95916667,21.09,31.6,22.79166667
17/6/2016 15:00,2016-06-17T15:00:00,19.99083333,21.08916667,31.68166667,22.97916667
17/6/2016 16:00,2016-06-17T16:00:00,20.84416667,21.0825,31.79833333,23.24583333
17/6/2016 17:00,2016-06-17T17:00:00,19.21416667,21.08666667,31.805,23.23833333
17/6/2016 18:00,2016-06-17T18:00:00,18.55166667,21.0825,31.79,23.23166667
17/6/2016 19:00,2016-06-17T19:00:00,20.4625,21.0775,31.78,23.23333333
17/6/2016 20:00,2016-06-17T20:00:00,23.71916667,21.0775,31.76,23.2575
17/6/2016 21:00,2016-06-17T21:00:00,22.16333333,21.07916667,31.75,23.285
17/6/2016 22:00,2016-06-17T22:00:00,17.5075,21.07916667,31.74333333,23.28
17/6/2016 23:00,2016-06-17T23:00:00,15.845,21.08,31.73,23.2575
18/6/2016 0:00,2016-06-18T00:00:00,15.20416667,21.07916667,31.705,23.23083333
18/6/2016 1:00,2016-06-18T01:00:00,14.80916667,21.08,31.68666667,23.19
18/6/2016 2:00,2016-06-18T02:00:00,14.98833333,21.08,31.65333333,23.14416667
18/6/2016 3:00,2016-06-18T03:00:00,14.79333333,21.08,31.63166667,23.08083333
18/6/2016 4:00,2016-06-18T04:00:00,14.22916667,21.08,31.5975,23.03333333
18/6/2016 5:00,2016-06-18T05:00:00,13.83916667,21.08,31.56333333,22.96916667
18/6/2016 6:00,2016-06-18T06:00:00,14.25583333,21.08,31.54166667,22.91166667
18/6/2016 7:00,2016-06-18T07:00:00,14.49583333,21.08083333,31.5175,22.85
18/6/2016 8:00,2016-06-18T08:00:00,16.2075,21.08,31.49666667,22.805
18/6/2016 9:00,2016-06-18T09:00:00,18.10083333,21.08,31.48333333,22.785
18/6/2016 10:00,2016-06-18T10:00:00,19.13083333,21.08083333,31.48333333,22.79666667
18/6/2016 11:00,2016-06-18T11:00:00,21.57166667,21.08,31.5,22.82833333
18/6/2016 12:00,2016-06-18T12:00:00,22.4575,21.08,31.52666667,22.875
18/6/2016 13:00,2016-06-18T13:00:00,19.95666667,21.08,31.54833333,22.94
18/6/2016 14:00,2016-06-18T14:00:00,22.19583333,21.08,31.55166667,22.9925
18/6/2016 15:00,2016-06-18T15:00:00,20.55,21.08,31.56666667,23.05
18/6/2016 16:00,2016-06-18T16:00:00,19.51583333,21.08,31.5725,23.11916667
18/6/2016 17:00,2016-06-18T17:00:00,23.42083333,21.08,31.6,23.17333333
18/6/2016 18:00,2016-06-18T18:00:00,22.095,21.08,31.6275,23.23333333
18/6/2016 19:00,2016-06-18T19:00:00,19.65833333,21.08,31.63,23.28833333
18/6/2016 20:00,2016-06-18T20:00:00,20.11916667,21.08,31.63166667,23.31916667
18/6/2016 21:00,2016-06-18T21:00:00,18.39583333,21.08,31.63,23.35
18/6/2016 22:00,2016-06-18T22:00:00,17.47,21.08,31.63166667,23.35
18/6/2016 23:00,2016-06-18T23:00:00,17.35833333,21.08,31.63,23.35
19/6/2016 0:00,2016-06-19T00:00:00,16.46666667,21.08,31.62,23.3225
19/6/2016 1:00,2016-06-19T01:00:00,15.80333333,21.08,31.6075,23.30333333
19/6/2016 2:00,2016-06-19T02:00:00,15.88083333,21.08,31.6,23.2725
19/6/2016 3:00,2016-06-19T03:00:00,15.68916667,21.08,31.5825,23.23833333
19/6/2016 4:00,2016-06-19T04:00:00,15.25666667,21.08,31.57,23.1975
19/6/2016 5:00,2016-06-19T05:00:00,14.7025,21.08,31.555,23.15416667
19/6/2016 6:00,2016-06-19T06:00:00,14.14916667,21.08,31.55166667,23.115
19/6/2016 7:00,2016-06-19T07:00:00,14.075,21.08083333,31.53833333,23.07083333
19/6/2016 8:00,2016-06-19T08:00:00,14.235,21.08083333,31.53,23.03166667
19/6/2016 9:00,2016-06-19T09:00:00,14.7775,21.08,31.52,22.98833333
19/6/2016 10:00,2016-06-19T10:00:00,16.4975,21.08,31.5025,22.975
19/6/2016 11:00,2016-06-19T11:00:00,17.6675,21.08,31.51,22.98333333
19/6/2016 12:00,2016-06-19T12:00:00,18.32833333,21.08,31.5225,23.00083333
19/6/2016 13:00,2016-06-19T13:00:00,19.20333333,21.085,31.53,23.03666667
19/6/2016 14:00,2016-06-19T14:00:00,19.95666667,21.09,31.54,23.07416667
19/6/2016 15:00,2016-06-19T15:00:00,20.50666667,21.09,31.555,23.13333333
19/6/2016 16:00,2016-06-19T16:00:00,20.34166667,21.09,31.57,23.17583333
19/6/2016 17:00,2016-06-19T17:00:00,20.90083333,21.08916667,31.57,23.22916667
19/6/2016 18:00,2016-06-19T18:00:00,22.43833333,21.09,31.595,23.295
19/6/2016 19:00,2016-06-19T19:00:00,23.38,21.09,31.6,23.3825
19/6/2016 20:00,2016-06-19T20:00:00,23.09166667,21.09,31.6175,23.4525
19/6/2016 21:00,2016-06-19T21:00:00,20.37083333,21.09,31.6225,23.50333333
19/6/2016 22:00,2016-06-19T22:00:00,16.57916667,21.09,31.61,23.53833333
19/6/2016 23:00,2016-06-19T23:00:00,15.85666667,21.09,31.5975,23.53666667
20/6/2016 0:00,2016-06-20T00:00:00,15.3625,21.08833333,31.575,23.5175
20/6/2016 1:00,2016-06-20T01:00:00,14.79666667,21.09,31.565,23.48166667
20/6/2016 2:00,2016-06-20T02:00:00,14.20583333,21.09,31.55,23.425
20/6/2016 3:00,2016-06-20T03:00:00,13.62083333,21.09,31.5325,23.35666667
20/6/2016 4:00,2016-06-20T04:00:00,12.94666667,21.08916667,31.5025,23.2825
20/6/2016 5:00,2016-06-20T05:00:00,12.66416667,21.09,31.47916667,23.2025
20/6/2016 6:00,2016-06-20T06:00:00,12.9925,21.09,31.45,23.115
20/6/2016 7:00,2016-06-20T07:00:00,13.76833333,21.09,31.42666667,23.03666667
20/6/2016 8:00,2016-06-20T08:00:00,14.92166667,21.09,31.4,22.97833333
20/6/2016 9:00,2016-06-20T09:00:00,17.33666667,21.09,31.4125,22.95
20/6/2016 10:00,2016-06-20T10:00:00,19.49333333,21.09,31.43,22.94666667
20/6/2016 11:00,2016-06-20T11:00:00,20.9925,21.09,31.43333333,22.9625
20/6/2016 12:00,2016-06-20T12:00:00,23.1825,21.09,31.4525,23.00333333
20/6/2016 13:00,2016-06-20T13:00:00,25.24166667,21.09,31.48333333,23.07
20/6/2016 14:00,2016-06-20T14:00:00,26.03833333,21.09,31.51,23.1575
20/6/2016 15:00,2016-06-20T15:00:00,26.3175,21.09,31.54333333,23.24666667
20/6/2016 16:00,2016-06-20T16:00:00,26.40583333,21.09,31.56333333,23.3425
20/6/2016 17:00,2016-06-20T17:00:00,27.51166667,21.09,31.5875,23.45666667
20/6/2016 18:00,2016-06-20T18:00:00,26.96333333,21.09,31.67583333,23.6975
20/6/2016 19:00,2016-06-20T19:00:00,24.025,21.09,31.77166667,23.9275
20/6/2016 20:00,2016-06-20T20:00:00,22.1975,21.09,31.78,23.93666667
20/6/2016 21:00,2016-06-20T21:00:00,21.61333333,21.09,31.7725,23.97583333
20/6/2016 22:00,2016-06-20T22:00:00,21.2825,21.09,31.78,24.01916667
20/6/2016 23:00,2016-06-20T23:00:00,19.74416667,21.09,31.78,24.05
21/6/2016 0:00,2016-06-21T00:00:00,18.41916667,21.09,31.78,24.05
21/6/2016 1:00,2016-06-21T01:00:00,18.22333333,21.09,31.78666667,24.03833333
21/6/2016 2:00,2016-06-21T02:00:00,17.73916667,21.09,31.79,24.02
